user,item,label
4159,2036,1
4159,168,1
4159,51,1
4159,259,1
4159,196,1
4159,2018,1
4159,692,1
4159,43,1
4159,141,1
4159,618,1
4159,1200,1
4159,2003,1
4159,2474,1
4159,777,0
4159,210,1
4159,857,1
4159,1566,1
4159,1050,1
4159,3155,0
4159,1611,0
4159,1105,1
4159,334,1
4159,2081,0
4159,273,1
4159,2091,1
4159,1030,1
4159,2051,1
4159,64,1
4159,8,1
4159,2891,0
4159,1998,0
4159,384,0
4159,614,1
4159,124,1
4159,941,1
4159,1456,1
4159,1902,0
4159,62,1
4159,138,1
4159,1125,0
4159,994,1
4159,37,1
4159,290,1
4159,113,1
4159,2694,0
4159,642,1
4159,2125,0
4159,541,1
4159,718,1
4159,2625,0
4159,730,1
4159,755,1
4159,834,0
4159,522,1
4159,1499,1
4159,305,1
4159,793,1
4159,741,1
4159,1040,0
4159,836,1
4159,2138,0
4159,515,1
4159,214,1
4159,737,1
4159,1344,1
4159,762,1
4159,1931,0
4159,745,1
4159,467,1
4159,470,1
4159,532,1
4159,7,1
4159,791,1
4159,22,1
4159,45,1
4159,713,1
4159,452,1
4159,767,1
4159,1596,1
4159,116,1
4159,1106,1
4159,591,1
4159,335,1
4159,1570,0
4159,364,1
4159,117,1
4159,788,1
4159,1034,1
4159,376,1
4159,1247,1
4159,445,1
4159,2920,0
4159,976,0
4159,2898,0
4159,1221,0
4159,46,1
4159,603,1
4159,1016,1
4159,635,1
4159,663,1
4159,2043,0
4159,44,1
4159,1629,1
4159,10,1
4159,517,1
4159,182,1
4159,176,1
4159,84,1
4159,732,1
4159,283,1
4159,315,1
4159,949,1
4159,561,1
4159,521,1
4159,340,1
4159,756,1
4159,3154,0
4159,1383,0
4159,1211,1
4159,499,1
4159,556,1
4159,831,1
4159,50,1
4159,1018,1
4159,2279,1
4159,296,0
4159,865,1
4159,2729,0
4159,885,1
4159,1218,1
4159,582,1
4159,276,1
4159,1280,1
4159,251,1
4159,738,1
4159,316,1
4159,711,1
4159,1176,1
4159,243,1
4159,542,1
4159,354,1
4159,1310,1
4159,873,1
4159,172,1
4159,1423,1
4159,790,1
4159,207,1
4159,1005,1
4159,869,1
4159,1390,0
4159,177,1
4159,1676,0
4159,184,1
4159,1010,0
4159,34,1
4159,715,1
4159,1,1
4159,1057,0
4159,577,1
4159,1027,1
4159,537,1
4159,3152,0
4159,58,1
4159,1059,0
4159,269,1
4159,628,0
4159,128,1
4159,428,1
4159,2896,0
4159,1216,1
4159,806,1
4159,173,1
4160,104,1
4160,392,1
4160,669,1
4160,45,1
4160,199,1
4160,719,1
4160,1454,1
4160,27,1
4160,134,1
4160,124,1
4160,766,1
4160,502,1
4160,1753,1
4160,560,1
4160,1503,1
4160,385,1
4160,565,1
4160,1195,1
4160,1278,1
4160,127,1
4161,567,1
4161,676,1
4161,623,1
4161,204,1
4161,246,1
4161,975,1
4161,767,1
4161,433,1
4161,90,1
4161,4,1
4161,279,1
4161,119,1
4161,1921,1
4161,236,1
4161,22,1
4161,1466,1
4161,5,1
4161,29,1
4161,861,1
4161,714,1
4161,762,1
4161,67,1
4161,669,1
4161,1189,0
4161,259,1
4161,661,1
4161,189,1
4161,273,1
4161,2109,1
4161,134,1
4161,124,1
4161,1539,1
4161,1724,1
4161,1583,1
4161,535,1
4161,967,1
4161,45,1
4161,630,1
4161,420,1
4161,2028,0
4161,40,1
4161,702,1
4161,1158,1
4161,1149,1
4161,1699,1
4161,73,1
4161,147,1
4161,643,1
4161,748,1
4161,62,1
4161,115,1
4161,127,1
4161,1336,1
4161,840,1
4161,1832,1
4161,719,1
4161,199,1
4161,305,1
4161,644,1
4161,3,1
4161,416,1
4161,718,1
4161,1133,1
4161,1258,1
4161,1476,1
4161,603,1
4161,83,1
4161,110,1
4161,925,1
4161,44,1
4161,92,1
4161,845,1
4161,847,1
4161,994,1
4161,539,1
4161,26,1
4161,78,1
4161,123,1
4161,38,1
4161,97,1
4161,538,1
4161,244,1
4161,1753,1
4161,47,1
4161,528,1
4161,151,1
4161,2122,1
4161,585,1
4161,50,1
4161,1130,1
4161,60,1
4161,611,1
4161,374,1
4161,619,1
4161,175,1
4161,186,1
4161,0,1
4161,64,1
4161,633,1
4161,1715,1
4161,743,1
4161,664,1
4161,1382,1
4161,51,1
4161,105,1
4161,311,1
4161,264,1
4161,758,1
4161,856,1
4161,531,1
4161,646,1
4161,2877,0
4161,96,1
4161,1631,1
4161,597,1
4161,167,1
4161,560,1
4161,206,1
4161,113,1
4161,558,1
4161,217,1
4161,48,1
4161,737,1
4161,501,1
4161,68,1
4161,523,1
4162,60,1
4162,453,1
4162,123,1
4162,52,1
4162,1118,1
4162,1387,1
4162,259,1
4162,328,1
4162,59,1
4162,127,1
4162,517,1
4162,808,1
4162,242,1
4162,19,1
4162,1365,1
4162,799,1
4162,113,1
4162,1590,1
4162,479,1
4162,788,1
4162,1228,1
4162,437,1
4162,243,1
4162,128,1
4162,546,1
4162,366,1
4162,536,0
4162,491,1
4162,201,1
4162,1344,1
4162,765,1
4162,315,1
4162,326,1
4162,547,1
4162,525,1
4162,2155,1
4162,168,1
4162,2536,0
4162,538,1
4162,1466,1
4162,882,1
4162,146,1
4162,905,1
4162,1241,1
4162,343,1
4162,555,1
4162,2481,1
4162,1694,0
4162,64,1
4162,1970,1
4162,38,1
4162,1576,0
4162,148,1
4162,144,1
4162,452,1
4162,182,1
4162,1135,1
4162,278,1
4162,2099,1
4162,214,1
4162,1179,1
4162,490,1
4162,898,1
4162,891,1
4162,265,1
4162,771,1
4162,292,1
4162,147,1
4162,642,1
4162,732,1
4162,994,1
4162,188,1
4162,93,1
4162,1707,0
4162,184,1
4162,15,1
4162,78,1
4162,523,1
4162,515,1
4162,79,1
4162,238,1
4162,611,1
4162,919,1
4162,246,1
4162,172,1
4162,662,1
4162,1654,1
4162,352,1
4162,925,1
4162,1200,1
4162,456,0
4162,1137,0
4162,1017,0
4162,85,1
4162,567,1
4162,1958,0
4162,1425,0
4162,790,1
4162,336,1
4162,1545,1
4162,134,1
4162,48,1
4162,167,1
4162,280,1
4162,1157,1
4162,1298,1
4162,795,1
4162,444,1
4162,1096,1
4162,217,1
4162,1107,1
4162,164,1
4162,325,1
4162,542,1
4162,1273,1
4162,1538,0
4162,22,1
4162,810,1
4162,195,1
4162,1120,1
4162,514,1
4162,661,1
4162,183,1
4162,122,1
4162,2776,0
4162,885,1
4162,438,1
4162,68,1
4162,210,1
4162,0,1
4162,714,1
4162,305,1
4162,124,1
4162,495,1
4162,868,1
4162,434,1
4162,117,1
4162,861,1
4162,1419,1
4162,363,1
4162,1535,1
4162,633,1
4162,614,1
4162,1333,1
4162,866,1
4162,931,1
4162,625,1
4162,132,1
4162,527,1
4162,23,1
4162,454,1
4162,221,1
4162,244,1
4162,13,1
4162,849,1
4162,509,1
4162,1347,1
4162,371,1
4162,177,1
4162,657,1
4162,209,1
4162,396,1
4162,1431,1
4162,204,1
4162,67,1
4162,575,1
4162,44,1
4162,96,1
4162,1070,1
4162,151,1
4162,488,1
4162,198,1
4162,2011,1
4162,1895,0
4162,273,1
4162,264,1
4162,256,1
4162,110,1
4162,350,1
4162,255,1
4162,294,1
4162,1331,1
4162,73,1
4162,171,1
4162,213,1
4162,909,1
4162,864,1
4162,1577,1
4162,226,1
4162,376,1
4163,1216,1
4163,764,1
4163,780,1
4163,86,1
4163,2296,0
4163,189,1
4163,1229,1
4163,698,1
4163,960,1
4163,728,1
4163,1228,1
4163,1131,1
4163,226,1
4163,104,1
4163,58,1
4163,349,1
4163,925,1
4163,192,1
4163,2341,1
4163,851,1
4163,948,1
4163,1810,1
4163,84,1
4163,1015,1
4163,236,1
4163,909,1
4163,406,1
4163,1712,1
4163,113,1
4163,480,1
4163,533,1
4163,1231,1
4163,585,1
4163,321,1
4163,15,1
4164,352,1
4164,3157,0
4164,1935,1
4164,870,1
4164,64,1
4164,862,1
4164,3,1
4164,1730,1
4164,2039,1
4164,1257,0
4164,788,1
4164,866,1
4164,517,1
4164,1927,1
4164,435,1
4164,875,1
4164,881,1
4164,363,1
4164,891,1
4164,2148,0
4164,586,1
4164,305,1
4164,68,1
4164,651,1
4164,125,1
4164,104,1
4165,733,1
4165,424,1
4165,206,1
4165,1191,1
4165,113,1
4165,1433,1
4165,182,1
4165,22,1
4165,15,1
4165,1508,0
4165,1929,0
4165,0,1
4165,129,1
4165,562,1
4165,1303,1
4165,755,1
4165,696,1
4165,517,1
4165,565,1
4165,335,1
4165,1864,1
4165,1176,1
4165,141,1
4165,770,1
4165,164,1
4165,331,1
4165,771,1
4165,614,1
4165,625,1
4165,2320,1
4165,189,1
4165,290,1
4165,116,1
4165,732,1
4165,382,1
4165,176,1
4165,698,1
4165,2825,0
4166,1894,0
4166,210,1
4166,1617,1
4166,1411,0
4166,1393,1
4166,2458,0
4166,746,0
4166,1701,0
4166,895,1
4166,1698,1
4166,489,1
4166,613,1
4166,1476,1
4166,273,1
4166,1133,1
4166,1147,0
4166,1366,0
4166,2066,0
4166,136,1
4166,2231,0
4166,84,1
4166,1082,1
4166,101,0
4166,195,1
4166,1371,1
4166,1228,1
4166,1198,1
4166,1726,1
4166,730,1
4166,1222,1
4166,1466,1
4166,1738,1
4166,657,1
4166,153,1
4166,164,1
4166,197,1
4166,132,1
4166,67,1
4166,2550,1
4166,3100,0
4166,717,1
4166,156,1
4166,336,1
4166,68,1
4166,839,1
4166,663,1
4166,461,1
4166,735,1
4166,755,1
4166,602,1
4166,106,0
4166,1340,1
4166,1355,1
4166,727,1
4166,1275,1
4166,200,1
4166,2762,0
4166,1523,0
4166,2429,0
4166,1578,1
4166,236,1
4166,2264,0
4166,1286,1
4166,122,1
4166,135,1
4166,851,1
4166,1015,1
4166,738,1
4166,1957,0
4166,105,1
4166,1234,1
4166,1675,1
4166,2210,0
4166,199,1
4166,363,0
4166,401,0
4166,1415,0
4166,1026,0
4166,842,1
4166,2237,0
4166,1797,1
4166,2176,1
4166,246,1
4166,419,1
4166,2148,0
4166,641,1
4166,69,1
4166,859,0
4166,1649,1
4166,625,1
4166,1256,1
4166,183,1
4166,1239,1
4166,186,1
4166,79,1
4166,1912,0
4166,391,1
4166,116,1
4166,1396,1
4166,1644,1
4166,619,1
4166,117,1
4166,131,1
4166,1331,1
4166,1492,0
4166,439,1
4166,124,1
4166,1696,1
4166,104,1
4166,829,1
4166,904,1
4166,87,1
4166,929,1
4166,59,1
4166,1387,0
4166,513,0
4166,1029,1
4166,23,1
4166,2546,0
4166,2979,0
4166,404,1
4166,1475,1
4166,1826,0
4166,393,1
4166,1081,1
4166,2943,0
4166,834,1
4166,849,1
4166,1358,0
4166,896,1
4166,1858,0
4166,165,0
4166,1072,1
4166,1265,1
4166,2432,0
4166,1336,1
4166,1300,1
4166,1706,1
4166,765,1
4166,856,1
4166,622,1
4166,193,1
4166,1832,1
4166,561,0
4166,775,1
4166,742,1
4166,201,1
4166,2127,1
4166,115,1
4166,1232,0
4166,567,1
4166,2946,0
4166,154,1
4166,76,1
4166,440,1
4166,3159,0
4166,1732,0
4166,58,1
4166,57,1
4166,1679,0
4166,669,1
4166,264,1
4166,1539,1
4166,163,1
4166,111,1
4166,146,1
4166,683,1
4166,1152,0
4166,2042,1
4166,1084,1
4166,2541,1
4166,2199,0
4166,916,1
4166,93,1
4166,1272,1
4166,1699,1
4166,2144,1
4166,83,1
4166,392,1
4166,1619,0
4166,1593,0
4166,1740,0
4166,644,1
4166,642,1
4166,2384,0
4166,1478,1
4166,687,0
4166,1099,0
4166,590,1
4166,1266,1
4166,571,0
4166,1326,1
4166,685,1
4166,1360,0
4166,1080,1
4166,261,0
4166,840,1
4166,2082,0
4166,572,0
4166,1381,1
4166,1672,1
4166,128,1
4166,6,1
4166,424,1
4166,308,0
4166,945,1
4166,1421,1
4166,2293,1
4166,718,1
4166,1753,1
4166,2547,0
4166,2292,1
4166,1350,1
4166,911,1
4166,2842,0
4166,523,1
4166,2149,1
4166,1341,1
4166,1382,1
4166,171,1
4166,1681,0
4166,100,0
4166,125,1
4166,1195,1
4166,110,1
4166,1112,1
4166,2551,0
4166,416,1
4166,1088,1
4166,1445,0
4166,2020,0
4166,2011,1
4166,1034,1
4166,1406,1
4166,917,1
4166,864,1
4166,1248,1
4166,1443,0
4166,850,1
4166,469,1
4166,1079,0
4166,692,1
4166,13,1
4166,861,1
4166,189,1
4166,1251,1
4166,982,1
4166,409,1
4166,1481,1
4166,447,0
4166,437,1
4166,1714,1
4166,938,0
4166,678,1
4166,74,1
4166,595,0
4166,428,1
4166,214,1
4166,1230,1
4166,144,1
4166,5,1
4166,203,1
4166,1070,1
4166,1658,1
4166,1733,0
4166,1180,0
4166,143,1
4166,1583,1
4166,1670,1
4166,546,1
4166,737,1
4166,1103,1
4166,713,1
4166,1610,1
4166,2258,0
4166,198,1
4166,217,1
4166,664,1
4166,1310,1
4166,857,1
4166,1697,1
4166,54,1
4166,611,1
4166,623,1
4166,127,1
4166,1972,0
4166,583,0
4166,133,1
4166,858,1
4166,15,1
4166,814,1
4166,277,1
4166,99,1
4166,1298,1
4166,1003,1
4166,1601,0
4166,2233,0
4166,1056,0
4166,2951,0
4166,2177,0
4166,633,1
4166,593,0
4166,1334,0
4166,1839,1
4166,2436,1
4166,587,1
4166,1547,0
4166,205,1
4166,1242,1
4166,1075,1
4166,48,1
4166,2553,1
4166,483,0
4166,541,1
4166,3145,0
4166,123,1
4166,2981,0
4166,1431,1
4166,1866,0
4166,762,1
4166,925,1
4166,319,1
4166,126,1
4166,1988,1
4166,1067,1
4166,985,0
4166,1708,0
4166,394,1
4166,3158,0
4166,1655,1
4166,1575,1
4166,912,0
4166,204,1
4166,1101,1
4166,643,1
4166,955,1
4166,2416,1
4166,191,1
4166,22,1
4166,1407,1
4166,1280,1
4166,1419,1
4166,150,1
4166,222,1
4166,792,1
4166,119,1
4166,1044,1
4166,2872,0
4166,1333,0
4166,1603,0
4166,66,1
4166,2844,0
4166,890,0
4166,1041,1
4166,676,1
4166,397,1
4166,1608,1
4166,799,1
4166,1816,0
4166,1993,0
4166,1847,1
4166,60,1
4166,719,1
4166,610,1
4166,1689,0
4166,1468,1
4166,1563,1
4166,2109,1
4166,2135,1
4166,194,1
4166,167,1
4166,1693,1
4166,438,1
4166,1231,0
4166,434,1
4166,2352,0
4166,711,1
4166,2948,1
4166,888,1
4166,218,1
4166,208,1
4166,226,1
4166,1054,0
4166,85,1
4166,558,1
4166,44,1
4166,374,1
4166,2548,0
4166,2136,0
4166,1285,1
4166,2238,0
4166,1507,1
4166,1365,1
4166,1109,1
4166,89,1
4166,1027,1
4166,605,1
4166,753,1
4166,1851,0
4166,2403,0
4166,2435,0
4166,81,1
4166,1225,0
4166,2115,1
4166,1422,0
4166,1930,0
4166,433,1
4166,776,1
4166,767,1
4166,1604,1
4167,151,1
4167,1327,1
4167,1005,1
4167,738,1
4167,741,1
4167,340,1
4167,1865,1
4167,686,1
4167,4,1
4167,7,1
4167,683,1
4167,635,1
4167,619,1
4167,517,1
4167,113,1
4167,1864,1
4167,625,1
4167,117,1
4167,88,1
4167,569,1
4167,287,1
4167,45,1
4167,288,1
4167,2974,0
4167,10,1
4167,132,1
4167,515,1
4167,538,1
4167,60,1
4167,519,1
4167,167,1
4167,628,1
4167,1113,1
4167,1075,1
4167,1826,1
4167,1115,1
4167,145,1
4167,22,1
4167,148,1
4167,164,1
4167,558,1
4167,990,1
4167,1176,1
4167,96,1
4167,131,1
4167,186,1
4167,92,1
4167,331,1
4167,783,1
4167,1209,1
4167,896,1
4167,68,1
4167,2226,0
4167,592,1
4167,2019,0
4167,733,1
4167,256,1
4167,704,1
4167,116,1
4167,743,1
4167,105,1
4167,1004,1
4167,141,1
4167,1189,1
4167,642,1
4167,948,1
4167,424,1
4167,18,1
4167,15,1
4167,5,1
4167,273,1
4167,1509,0
4167,586,1
4167,1347,1
4167,596,1
4167,556,1
4167,812,1
4167,537,1
4167,1158,1
4167,6,1
4167,660,1
4167,64,1
4167,2318,0
4167,294,1
4167,160,1
4167,1126,1
4167,1873,0
4167,2825,0
4167,359,1
4167,426,1
4167,756,1
4167,1710,1
4167,349,1
4167,1184,1
4167,717,1
4167,274,1
4167,780,1
4167,0,1
4167,777,1
4167,206,1
4167,528,1
4167,860,1
4167,1843,0
4167,217,1
4167,2015,0
4167,97,1
4167,656,1
4167,1150,1
4167,127,1
4167,1125,1
4167,966,1
4167,614,1
4167,179,1
4167,1181,1
4167,568,1
4167,124,1
4167,1216,1
4167,755,1
4167,599,1
4167,564,1
4167,690,1
4167,975,1
4167,721,1
4167,213,1
4167,1128,0
4167,39,1
4167,321,1
4167,1508,0
4167,856,1
4167,767,1
4167,171,1
4167,431,1
4167,30,1
4167,1121,1
4167,900,1
4167,41,1
4167,9,1
4167,771,1
4167,146,1
4167,40,1
4167,62,1
4167,2577,0
4168,547,1
4168,739,1
4168,19,1
4168,635,1
4168,176,1
4168,352,1
4168,138,1
4168,778,1
4168,1278,1
4168,1211,1
4168,423,1
4168,505,1
4168,1764,1
4168,243,1
4168,734,1
4168,206,1
4168,183,1
4168,1210,1
4168,5,1
4168,198,1
4168,1497,1
4168,1499,1
4168,606,1
4168,466,1
4168,145,1
4168,742,1
4168,657,1
4168,200,1
4168,1066,1
4168,163,1
4168,566,1
4168,1108,1
4168,273,1
4168,76,1
4168,735,1
4168,2416,1
4168,576,1
4168,371,1
4168,531,1
4168,413,1
4168,727,1
4168,537,1
4168,335,1
4168,1150,1
4168,667,1
4168,48,1
4168,168,1
4168,64,1
4168,203,1
4168,129,1
4168,1195,1
4168,578,1
4168,1429,0
4168,1351,1
4168,40,1
4168,1303,1
4168,770,1
4168,527,1
4168,1061,1
4168,283,1
4168,88,1
4168,515,1
4168,148,1
4168,633,1
4168,343,1
4168,207,1
4168,738,1
4168,585,1
4168,2466,0
4168,315,1
4168,608,1
4168,730,1
4168,577,1
4168,22,1
4168,521,1
4168,189,1
4168,1185,1
4168,2141,1
4168,1856,1
4168,424,1
4168,361,1
4168,68,1
4168,2372,1
4168,1298,1
4168,171,1
4168,15,1
4168,699,1
4168,713,1
4168,614,1
4168,13,1
4168,84,1
4168,766,1
4168,1797,1
4168,177,1
4168,558,1
4168,1348,1
4168,405,1
4168,509,1
4168,1216,1
4169,795,1
4169,9,1
4169,1457,1
4169,383,1
4169,247,1
4169,2279,1
4169,1070,1
4169,1466,1
4169,156,1
4169,1109,1
4169,1614,1
4169,109,1
4169,2269,1
4169,239,1
4169,505,1
4169,1,1
4169,1159,0
4169,366,1
4169,381,1
4169,565,1
4169,2483,1
4169,682,0
4169,1613,1
4169,2594,0
4169,3092,0
4169,2400,1
4169,43,1
4169,797,1
4169,2754,1
4169,743,1
4169,38,1
4169,1908,1
4169,681,1
4169,2815,0
4169,244,1
4169,771,0
4169,1467,1
4169,44,1
4169,499,1
4169,3161,0
4169,1232,1
4169,542,1
4169,994,1
4169,417,1
4169,885,1
4169,2904,0
4169,259,1
4169,1626,1
4169,258,1
4169,0,1
4169,149,1
4169,531,1
4169,312,1
4169,3,1
4169,1730,1
4169,1276,1
4169,2911,1
4169,372,1
4169,243,1
4169,2487,1
4169,132,1
4169,664,1
4169,104,1
4169,78,1
4169,51,1
4169,648,1
4170,2341,1
4170,1293,1
4170,958,1
4170,535,1
4170,662,1
4170,2003,1
4170,44,1
4170,1126,1
4170,795,1
4170,1790,0
4170,38,1
4170,1034,0
4170,1241,1
4170,2580,1
4170,167,1
4170,2417,1
4170,336,1
4170,276,1
4170,9,1
4170,2627,1
4170,1056,0
4170,1128,1
4170,206,1
4170,2690,1
4170,486,1
4170,283,1
4170,201,1
4170,220,1
4170,2701,1
4170,184,1
4171,44,1
4171,1448,1
4171,741,1
4171,552,1
4171,121,1
4171,273,1
4171,128,1
4171,1033,1
4171,284,1
4171,797,1
4171,382,1
4171,1651,1
4171,862,0
4171,1450,1
4171,266,1
4171,733,1
4171,135,1
4171,794,1
4171,725,0
4171,1512,1
4171,2688,1
4171,3162,0
4171,1135,1
4171,1210,1
4171,531,1
4171,331,1
4171,1913,1
4171,7,1
4171,1456,1
4171,239,1
4171,1278,1
4171,2485,0
4171,669,1
4171,316,1
4171,486,1
4171,1039,1
4171,1228,1
4171,1556,0
4171,955,1
4171,815,1
4171,1933,1
4171,1764,1
4171,814,1
4171,2417,1
4171,661,1
4171,1579,1
4171,1676,0
4171,147,1
4171,2483,1
4171,539,1
4171,1641,1
4171,1663,1
4171,861,1
4171,315,1
4171,141,1
4171,600,1
4171,1109,1
4171,206,1
4171,563,1
4171,708,1
4171,47,1
4171,342,1
4171,1042,1
4171,236,1
4171,1319,1
4171,136,1
4171,1615,1
4171,122,1
4171,2313,1
4171,33,1
4171,771,1
4171,1030,0
4171,1491,1
4171,124,1
4171,168,1
4171,379,1
4171,1237,1
4171,326,1
4171,13,1
4171,1344,1
4171,502,1
4171,357,1
4171,177,1
4171,2470,0
4171,220,1
4171,221,1
4171,1289,1
4171,469,1
4171,369,1
4171,110,1
4171,723,1
4171,2341,1
4171,1520,1
4171,625,1
4171,15,1
4171,766,1
4171,696,1
4171,1657,1
4171,924,0
4171,958,1
4171,2231,1
4171,243,1
4171,1247,1
4171,1452,1
4171,1000,0
4171,99,1
4171,772,0
4171,1503,1
4171,648,1
4171,183,1
4171,1231,1
4171,164,1
4171,366,1
4171,1001,1
4171,2033,1
4171,642,1
4171,275,1
4171,2011,1
4171,2727,1
4171,3133,0
4171,2031,1
4171,2611,1
4171,1643,0
4171,1605,1
4171,111,1
4171,5,1
4171,355,1
4171,863,1
4171,2225,0
4171,1263,1
4171,2712,0
4171,527,1
4171,207,1
4171,755,1
4171,1951,0
4171,665,1
4171,1249,0
4171,347,1
4171,829,1
4171,559,1
4171,1532,1
4171,182,1
4171,1195,1
4171,434,1
4171,174,1
4171,298,1
4171,537,1
4171,1092,1
4171,611,1
4171,1061,1
4171,831,1
4171,354,1
4171,371,1
4171,743,1
4171,170,1
4171,203,1
4171,361,1
4171,1394,1
4171,116,1
4171,101,1
4172,1842,1
4172,283,1
4172,1256,1
4172,128,1
4172,690,1
4172,1967,1
4172,167,1
4172,587,1
4172,581,1
4172,487,1
4172,531,1
4172,236,1
4172,126,1
4172,529,1
4172,1272,1
4172,639,1
4172,1051,1
4172,418,1
4172,880,1
4172,27,1
4172,1523,1
4172,609,1
4172,910,1
4172,437,1
4172,1368,1
4172,64,1
4172,396,1
4172,1139,1
4172,1613,1
4172,264,1
4172,1038,1
4172,1360,1
4172,84,1
4172,1333,1
4172,925,1
4172,567,1
4172,1114,1
4172,4,1
4172,523,1
4172,1408,1
4172,463,1
4172,481,1
4172,428,1
4172,85,1
4172,1354,1
4172,15,1
4172,104,1
4172,92,1
4172,0,1
4172,399,1
4172,828,1
4172,317,1
4172,1393,1
4172,1345,1
4172,1359,1
4172,603,1
4173,1465,1
4173,417,1
4173,264,1
4173,134,1
4173,1838,1
4173,464,1
4173,827,1
4173,5,1
4173,1516,1
4173,112,1
4173,116,1
4173,3164,0
4173,1260,1
4173,437,1
4173,92,1
4173,60,1
4173,110,1
4173,115,1
4173,420,1
4173,556,1
4173,700,1
4174,124,1
4174,1963,1
4174,1675,1
4174,1310,1
4174,321,1
4174,44,1
4174,9,1
4174,597,1
4174,12,1
4174,338,1
4174,236,1
4174,1235,1
4174,742,0
4174,1501,1
4174,1921,1
4174,611,1
4174,1158,1
4174,113,1
4174,184,1
4174,2113,0
4174,217,1
4174,174,1
4174,662,1
4174,1517,1
4174,562,1
4174,159,1
4174,2542,0
4174,2145,0
4174,462,1
4174,206,1
4174,1253,1
4174,960,1
4174,1503,1
4174,128,1
4174,719,1
4174,2093,1
4174,246,1
4174,105,1
4174,665,1
4174,104,1
4175,2286,1
4175,726,1
4175,632,1
4175,175,1
4175,2183,1
4175,1531,1
4175,134,1
4175,25,1
4175,1517,1
4175,612,1
4175,438,1
4175,1,1
4175,45,1
4175,2,1
4175,1695,1
4175,680,1
4175,600,1
4175,124,1
4175,381,1
4175,46,1
4175,8,1
4175,5,1
4175,104,1
4175,390,1
4175,389,1
4175,1045,1
4175,1575,1
4175,33,1
4175,1523,1
4175,2145,1
4175,597,1
4175,4,1
4175,648,1
4175,32,1
4175,207,1
4175,609,1
4175,11,1
4175,682,1
4175,3033,1
4175,50,1
4175,1454,1
4175,531,1
4175,596,1
4175,385,1
4175,733,1
4175,698,1
4175,1761,1
4175,37,1
4175,1737,1
4175,10,1
4175,388,1
4175,1298,1
4175,60,1
4175,9,1
4175,1462,1
4176,1545,1
4176,70,1
4176,44,1
4176,714,1
4176,155,1
4176,236,1
4176,275,1
4176,3041,0
4176,605,1
4176,1029,0
4176,1584,1
4176,879,1
4176,860,1
4176,767,1
4176,1494,1
4176,48,1
4176,41,1
4176,718,1
4176,1248,1
4176,60,1
4176,3029,0
4176,533,1
4176,740,1
4176,217,1
4176,209,1
4176,1466,1
4176,666,1
4176,86,1
4176,644,1
4176,22,1
4176,349,1
4176,1454,1
4176,1608,1
4176,733,1
4176,1066,1
4176,119,1
4176,2046,1
4176,662,1
4176,2617,1
4176,950,1
4176,434,1
4176,3123,0
4176,535,1
4176,97,1
4176,237,1
4176,564,1
4176,468,1
4176,783,1
4176,376,1
4176,58,1
4176,1195,1
4176,23,1
4176,1453,1
4176,406,1
4176,559,1
4176,2279,1
4176,1496,1
4176,716,1
4176,524,1
4176,113,1
4176,29,1
4176,619,1
4176,1512,0
4176,775,1
4176,64,1
4176,96,1
4176,531,1
4176,322,1
4176,1673,1
4176,420,1
4176,266,1
4176,1092,1
4176,62,1
4176,1189,0
4176,280,1
4176,1655,1
4176,754,1
4176,21,1
4176,641,1
4176,499,1
4176,856,1
4176,112,1
4176,555,1
4176,646,1
4177,237,1
4177,420,1
4177,132,1
4177,973,1
4177,44,1
4177,124,1
4177,538,1
4177,96,1
4177,217,1
4177,974,1
4177,209,1
4177,97,1
4177,1270,1
4177,172,1
4177,591,1
4177,546,1
4177,714,1
4177,662,1
4177,244,1
4177,288,1
4177,733,1
4177,189,1
4177,1000,1
4177,998,1
4177,1166,1
4177,1241,1
4177,484,1
4177,2039,1
4177,994,1
4177,104,1
4177,366,1
4177,128,1
4177,611,1
4177,1237,1
4177,214,1
4177,62,1
4178,68,1
4178,46,1
4178,406,1
4178,1544,1
4178,420,1
4178,1575,1
4178,588,1
4178,684,1
4178,533,1
4178,9,1
4178,679,1
4178,267,1
4178,608,1
4178,1345,0
4178,517,1
4178,237,1
4178,992,1
4178,887,0
4178,632,1
4178,531,1
4178,2056,1
4178,17,1
4178,545,1
4178,693,1
4178,1635,1
4178,179,1
4178,1518,1
4178,429,1
4178,1631,1
4178,708,1
4178,1454,1
4178,723,1
4178,0,1
4178,609,1
4178,719,1
4178,2309,1
4178,726,1
4178,1613,1
4178,8,1
4178,2049,1
4179,472,1
4179,885,1
4179,888,1
4179,1670,1
4179,651,1
4179,538,1
4179,138,1
4179,2158,1
4179,193,1
4179,1357,1
4179,575,1
4179,78,1
4179,1142,1
4179,450,1
4179,2878,0
4179,454,1
4179,593,1
4179,729,1
4179,902,0
4179,2185,0
4179,317,1
4179,1066,1
4179,790,1
4179,1657,1
4179,1346,1
4179,1328,1
4179,977,0
4179,541,1
4179,185,1
4179,448,1
4179,363,1
4179,113,1
4179,2263,0
4179,294,0
4179,1221,1
4179,194,1
4179,919,1
4179,982,1
4179,1118,1
4179,2920,0
4179,34,1
4179,921,1
4179,1190,1
4179,2795,0
4179,343,1
4179,98,1
4179,1668,1
4179,922,1
4179,1370,0
4179,1905,0
4179,1326,1
4179,573,1
4179,2389,0
4179,36,0
4179,1956,0
4179,464,1
4179,527,1
4179,181,1
4179,283,1
4179,954,1
4179,189,1
4179,653,0
4179,401,1
